x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
2.64216,1.186,17.1985,21,0.0117334,0.000391114,-0.404474,-222.966,0.52381,0.74666
2.64616,1.186,-0,21,0.555205,0.0185068,-0.365463,-201.462,0.285714,1.43298
2.65016,1.186,-0,21,1.31871,0.0439571,-0.399285,-220.106,0.190476,1.9205
2.65416,1.186,-0,21,1.752,0.0583999,-0.44256,-243.961,0.0952381,2.31497
2.65816,1.186,-0,21,2.03611,0.0678704,-0.434557,-239.549,0.047619,2.60118
2.66216,1.186,-0,21,2.59155,0.086385,-0.410188,-226.116,0.047619,3.19578
2.66616,1.186,-0,21,3.32839,0.110946,-0.35052,-193.224,0,3.90314
2.67016,1.186,-0,21,4.0985,0.136617,-0.307364,-169.434,0,4.78293
2.67416,1.186,-0,21,4.74896,0.158299,-0.244717,-134.9,0,5.39254
2.67816,1.186,-0,21,5.76222,0.192074,-0.196258,-108.187,0,6.31695
2.68216,1.186,-0,21,6.96621,0.232207,-0.201558,-111.109,0,7.55381
2.68616,1.186,-0,21,7.68279,0.256093,-0.239126,-131.818,0,8.41107
2.69016,1.186,-0,21,7.77241,0.25908,-0.250887,-138.302,0,8.52788
2.69416,1.186,-0,21,7.06239,0.235413,-0.331349,-182.656,0,7.4736
2.69816,1.186,18.4349,21,6.80784,0.226928,-0.498814,-274.971,0,7.02019
2.70216,1.18333,26.5651,21,2.84842,0.0949474,-0.663325,-365.658,0.142857,3.40841
2.70616,1.182,9.46232,21,1.07271,0.035757,-0.614859,-338.941,0.0952381,1.77502
2.71016,1.182,-0,21,2.31718,0.0772394,-0.556168,-306.588,0,3.16691
2.71416,1.182,-0,21,3.35141,0.111714,-0.558867,-308.075,0,4.48811
2.71816,1.182,-0,21,4.02625,0.134208,-0.51291,-282.741,0,5.38702
2.72216,1.182,-0,21,4.80505,0.160168,-0.449138,-247.587,0.047619,6.0586
2.72616,1.182,-0,21,5.84837,0.194946,-0.404401,-222.926,0,7.03365
2.73016,1.182,-0,21,6.84866,0.228289,-0.361185,-199.103,0,8.02568
2.73416,1.182,-0,21,7.34976,0.244992,-0.34158,-188.296,0,8.33435
2.73816,1.182,8.1301,21,7.75305,0.258435,-0.408475,-225.172,0,8.45685
2.74216,1.18086,26.5651,21,6.25147,0.208382,-0.545145,-300.511,0.047619,6.9845
2.74616,1.178,19.6538,21,0.650501,0.0216834,-0.603077,-332.446,0.142857,1.53872
2.75016,1.178,-0,21,1.60568,0.0535227,-0.486159,-267.995,0,2.8391
2.75416,1.178,-0,21,2.74837,0.0916124,-0.475981,-262.385,0,4.20435
2.75816,1.178,-0,21,3.69651,0.123217,-0.50799,-280.029,0,5.18015
2.76216,1.178,-0,21,4.3764,0.14588,-0.499593,-275.401,0,5.46676
2.76616,1.178,15.9454,21,5.31223,0.177074,-0.55442,-305.624,0,6.23437
2.77016,1.17571,26.5651,21,3.35552,0.111851,-0.624014,-343.988,0,3.9966
2.77416,1.174,12.0948,21,0.655391,0.0218464,-0.566785,-312.44,0.047619,1.45192
2.77816,1.174,-0,21,1.48992,0.049664,-0.492768,-271.638,0,2.6299
2.78216,1.174,-0,21,2.21924,0.0739747,-0.418915,-230.927,0,3.64501
2.78616,1.174,-0,21,2.57832,0.0859439,-0.373094,-205.668,0,4.07038
2.79016,1.174,10.7843,21,2.91575,0.0971917,-0.428052,-235.964,0,4.45673
2.79416,1.17248,26.5651,21,2.02561,0.0675205,-0.528042,-291.083,0.0952381,3.19688
2.79816,1.17,17.1985,21,0.229282,0.00764272,-0.588689,-324.515,0.428571,1.41357
2.80216,1.17,-0,21,0.713045,0.0237682,-0.539013,-297.131,0.190476,2.30022
2.80616,1.17,-0,21,1.55782,0.0519273,-0.552707,-304.68,0,2.88594
2.81016,1.17,-0,21,2.43909,0.0813031,-0.5515,-304.014,0,3.3159
2.81416,1.17,-0,21,3.09128,0.103043,-0.525873,-289.887,0,3.46062
2.81816,1.17,5.44033,21,3.74068,0.124689,-0.56017,-308.793,0,4.21966
2.82216,1.16924,26.5651,21,3.40965,0.113655,-0.600683,-331.126,0,3.91344
