x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
3.55816,0.942,25.4633,21,-1.0558,-0.0351933,0.122253,67.3921,0.857143,1.7717
3.56216,0.93819,26.5651,21,-0.477872,-0.0159291,0.0553478,30.5105,0.952381,0.975904
3.56616,0.938,19.6538,21,-1.06678,-0.0355594,0.113197,62.4,0.952381,1.62043
3.57016,0.935333,26.5651,21,-0.58731,-0.019577,0.105381,58.0914,0.904762,1.04634
3.57416,0.934,9.46232,21,-0.648398,-0.0216133,0.090699,49.9978,0.952381,1.07838
3.57816,0.934,26.5651,21,-1.2626,-0.0420868,0.119783,66.0305,1,1.69534
3.58216,0.93,26.5651,21,-0.259187,-0.00863958,0.187147,103.165,0.857143,0.809039
3.58616,0.93,8.1301,21,-0.913096,-0.0304365,0.109202,60.1974,0.952381,1.30154
3.59016,0.928857,26.5651,21,-0.815795,-0.0271932,0.124465,68.6116,0.904762,1.19901
3.59416,0.926,19.6538,21,-0.372661,-0.012422,0.150678,83.0612,0.761905,0.770144
3.59816,0.926,24.3411,21,-0.800214,-0.0266738,0.120579,66.469,0.857143,1.15545
3.60216,0.922381,26.5651,21,-0.231266,-0.00770887,0.0615128,33.909,0.761905,0.555847
3.60616,0.922,2.72631,21,-0.504877,-0.0168292,0.111767,61.6117,0.857143,0.870162
3.61016,0.922,26.5651,21,-0.784074,-0.0261358,0.0889295,49.0224,0.952381,1.27263
3.61416,0.918,26.5651,21,-0.284142,-0.0094714,0.06446,35.5336,0.904762,0.527202
3.61816,0.918,26.5651,21,-0.709506,-0.0236502,0.117477,64.7589,0.809524,1.44604
3.62216,0.914,26.5651,21,-0.299833,-0.00999444,0.152944,84.3103,0.761905,0.726051
3.62616,0.914,26.5651,21,-0.856619,-0.028554,0.139748,77.0363,0.857143,1.44683
3.63016,0.91,26.5651,21,-0.239673,-0.00798909,0.159745,88.0594,0.809524,0.73517
3.63416,0.91,26.5651,21,-0.824327,-0.0274776,0.156331,86.1776,1,1.44414
3.63816,0.906,46.3322,21,-0.794777,-0.0264926,0.157434,86.7855,1,1.54874
3.64216,0.901619,51.0725,21,-0.741974,-0.0247325,0.167872,92.5392,1,1.56785
3.64616,0.896095,59.3936,21,-0.5352,-0.01784,0.136936,75.4857,1,1.39303
3.65016,0.888095,70.8577,21,-0.230085,-0.00766948,0.150738,83.0945,0.952381,1.0341
3.65416,0.873048,70.0963,21,-0.0346713,-0.00115571,0.13344,73.5586,0.47619,0.659681
3.65816,0.866,41.3785,21,0.00154355,5.14516e-05,0.0959938,52.9166,0.47619,0.328324
3.66216,0.866,-0,21,-0.0293407,-0.000978023,0.110738,61.0443,0.619048,0.672144
3.66616,0.866,-0,21,-0.322814,-0.0107605,0.105039,57.9026,0.761905,0.803163
3.67016,0.866,-0,21,-0.587374,-0.0195791,0.108442,59.7788,0.857143,0.899361
3.67416,0.866,-0,21,-1.13898,-0.0379662,0.12489,68.8456,0.857143,1.58969
