x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
2.78616,1.174,-0,21,0.429765,0.0143255,-0.305263,-168.276,0.428571,1.82871
2.79016,1.174,10.7843,21,1.2501,0.04167,-0.221014,-121.834,0.333333,2.16119
2.79416,1.17248,26.5651,21,1.3574,0.0452467,-0.180665,-99.5914,0.238095,2.55422
2.79816,1.17,17.1985,21,1.34469,0.0448231,0.158641,87.4506,0.238095,2.32347
2.80216,1.17,-0,21,0.525565,0.0175188,-0.105531,-58.1737,0.238095,1.31051
2.80616,1.17,-0,21,-0.0049209,-0.00016403,-0.141697,-78.1107,0.571429,1.68047
2.81016,1.17,-0,21,0.0641762,0.00213921,-0.0085084,-4.69025,0.47619,2.32524
2.81416,1.17,-0,21,0.975011,0.0325004,0.171147,94.3448,0.142857,2.44319
2.81816,1.17,5.44033,21,0.729273,0.0243091,-0.111134,-61.2623,0.190476,1.87629
2.82216,1.16924,26.5651,21,0.758857,0.0252952,-0.0920617,-50.749,0.238095,2.17484
2.82616,1.166,22.0362,21,3.46732,0.115577,-0.028476,-15.6974,0.0952381,4.64194
2.83016,1.166,-0,21,0.319421,0.0106474,0.0354461,19.5396,0.333333,1.97709
2.83416,1.166,-0,21,0.243921,0.00813069,-0.284707,-156.945,0.380952,1.46635
2.83816,1.166,-0,21,-0.115644,-0.00385481,-0.28521,-157.222,0.619048,1.76817
2.84216,1.166,-0,21,0.329992,0.0109997,-0.129606,-71.4452,0.238095,1.62421
2.84616,1.166,8.1301,21,1.6654,0.0555135,-0.436775,-240.772,0.0952381,2.59527
2.85016,1.16486,26.5651,21,2.04178,0.0680595,-0.548508,-302.365,0,2.46289
2.85416,1.162,19.6538,21,2.12381,0.0707936,-0.530332,-292.346,0.047619,2.91946
2.85816,1.162,-0,21,0.0883827,0.00294609,-0.226727,-124.983,0.47619,1.0896
2.86216,1.162,-0,21,0.414023,0.0138008,-0.181696,-100.16,0.285714,1.38376
2.86616,1.162,-0,21,0.661785,0.0220595,-0.278156,-153.334,0.238095,1.61596
2.87016,1.162,-0,21,0.679144,0.0226381,-0.217371,-119.826,0.0952381,1.43335
2.87416,1.162,-0,21,1.44709,0.0482363,-0.063918,-35.2348,0.190476,2.26291
2.87816,1.162,-0,21,1.44308,0.0481026,-0.261915,-144.38,0,2.24544
2.88216,1.162,18.4349,21,1.94309,0.0647696,-0.460701,-253.962,0,2.34694
2.88616,1.15933,26.5651,21,1.51055,0.0503516,-0.781415,-430.755,0.0952381,1.99953
2.89016,1.158,9.46232,21,1.22096,0.0406986,-0.464919,-256.286,0.333333,2.14488
2.89416,1.158,-0,21,-0.0856984,-0.00285661,-0.671356,-370.085,0.428571,1.59441
2.89816,1.158,-0,21,0.314921,0.0104974,-0.963846,-531.32,0.285714,1.20861
2.90216,1.158,26.5651,21,0.727257,0.0242419,-0.587723,-323.983,0.190476,1.53272
