x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
2.87416,1.164,-0,11,-1.00564,-0.0335212,-0.247512,-136.441,1,1.42437
2.88216,1.164,-0,11,-1.06725,-0.0355751,-0.233722,-128.839,0.909091,1.42751
2.89016,1.164,24.444,11,-1.11728,-0.0372428,-0.218743,-120.582,0.818182,1.69385
2.89816,1.15673,24.444,11,-0.461085,-0.0153695,-0.223597,-123.258,0.909091,0.751398
2.90616,1.15673,-0,11,-0.832265,-0.0277422,-0.22689,-125.073,0.909091,1.18967
2.91416,1.15673,-0,11,-0.786146,-0.0262049,-0.219194,-120.831,0.909091,1.28207
2.92216,1.15673,-0,11,-0.469853,-0.0156618,-0.196518,-108.33,0.818182,1.35926
2.93016,1.15673,-0,11,-0.110742,-0.00369141,-0.180951,-99.7492,0.636364,1.62005
2.93816,1.15673,24.444,11,0.257223,0.0085741,-0.157947,-87.0683,0.545455,1.95524
2.94616,1.14945,24.444,11,-0.0280096,-0.000933652,-0.135806,-74.8629,0.363636,0.64023
2.95416,1.14945,-0,11,0.124046,0.00413488,-0.132247,-72.9013,0.454545,0.962273
2.96216,1.14945,-0,11,0.272519,0.00908398,-0.126116,-69.5216,0.454545,1.11676
2.97016,1.14945,-0,11,0.315388,0.0105129,-0.116209,-64.0602,0.545455,1.20297
2.97816,1.14945,24.444,11,0.220121,0.00733736,-0.120467,-66.4076,0.636364,1.36039
2.98616,1.14218,24.444,11,-0.111799,-0.00372662,-0.11722,-64.6174,0.545455,0.590165
2.99416,1.14218,-0,11,-0.115496,-0.00384986,-0.112258,-61.8823,0.545455,0.952084
3.00216,1.14218,-0,11,-0.138646,-0.00462153,-0.13192,-72.7211,0.545455,1.02008
3.01016,1.14218,24.444,11,-0.438088,-0.0146029,-0.131624,-72.558,0.636364,1.1654
3.01816,1.13491,24.444,11,-0.238112,-0.00793707,-0.148604,-81.9178,0.636364,0.481881
3.02616,1.13491,-0,11,-0.604642,-0.0201547,-0.143114,-78.8916,0.727273,1.07629
3.03416,1.13491,-0,11,-0.962414,-0.0320805,-0.140665,-77.5418,0.727273,1.80111
3.04216,1.13491,24.444,11,-1.22358,-0.040786,-0.136632,-75.3182,0.818182,2.436
3.05016,1.12764,24.444,11,-0.350827,-0.0116942,-0.133098,-73.3701,0.636364,0.788301
3.05816,1.12764,-0,11,-0.693457,-0.0231152,-0.1387,-76.4581,0.727273,1.26288
3.06616,1.12764,-0,11,-0.591177,-0.0197059,-0.124396,-68.5735,0.545455,1.48323
3.07416,1.12764,24.444,11,-0.467846,-0.0155949,-0.109573,-60.4021,0.454545,1.71096
3.08216,1.12036,24.444,11,0.0672655,0.00224218,-0.125065,-68.942,0.545455,0.983179
3.09016,1.12036,-0,11,-0.10475,-0.00349167,-0.114746,-63.2537,0.636364,1.63078
3.09816,1.12036,24.444,11,-0.441755,-0.0147252,-0.110592,-60.9636,0.636364,1.83767
3.10616,1.11309,24.444,11,-0.454104,-0.0151368,-0.106731,-58.8352,0.818182,0.955961
3.11416,1.11309,-0,11,-1.13748,-0.037916,-0.102159,-56.315,0.818182,1.44369
3.12216,1.11309,-0,11,-1.52435,-0.0508116,-0.103091,-56.8287,1,1.80097
3.13016,1.11309,24.444,11,-1.58533,-0.0528443,-0.0909381,-50.1296,1,2.09192
3.13816,1.10582,24.444,11,-0.471729,-0.0157243,-0.0551506,-30.4018,1,0.995672
3.14616,1.10582,-0,11,-0.707847,-0.0235949,-0.063078,-34.7718,1,1.50636
3.15416,1.10582,24.444,11,-0.0299263,-0.000997543,-0.0531001,-29.2714,0.545455,1.97737
3.16216,1.09855,24.444,11,0.382094,0.0127365,-0.0590848,-32.5705,0.181818,1.43254
