x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
3.37016,1.03309,-0,11,-0.910375,-0.0303458,-0.0859155,-47.3609,0.909091,1.45602
3.37816,1.03309,24.444,11,-1.73713,-0.0579043,-0.0806019,-44.4318,0.909091,2.41291
3.38616,1.02582,24.444,11,-0.452117,-0.0150706,-0.0795724,-43.8643,0.909091,1.16935
3.39416,1.02582,24.444,11,-1.46564,-0.0488547,-0.0797484,-43.9613,0.909091,2.26463
3.40216,1.01855,24.444,11,-0.221781,-0.0073927,-0.113559,-62.5991,0.909091,1.18859
3.41016,1.01855,10.3048,11,-1.39322,-0.0464408,-0.0680898,-37.5345,0.909091,2.36694
3.41816,1.01564,24.444,11,-1.72239,-0.0574128,-0.0805813,-44.4204,0.909091,2.94732
3.42616,1.01127,15.2551,11,-1.31371,-0.0437905,-0.0839381,-46.2709,0.909091,2.48987
3.43416,1.01127,24.444,11,-2.64285,-0.0880949,-0.0891669,-49.1533,0.909091,3.61311
3.44216,1.004,24.444,11,-0.772978,-0.0257659,-0.0898008,-49.5027,0.909091,1.69396
3.45016,1.004,15.2551,11,-2.04652,-0.0682173,-0.0696195,-38.3778,0.909091,2.47535
3.45816,0.999636,24.444,11,-1.17488,-0.0391627,-0.0757339,-41.7483,0.909091,1.6661
3.46616,0.996727,10.3048,11,-1.28746,-0.0429153,-0.0819755,-45.189,0.909091,1.71939
3.47416,0.996727,24.444,11,-2.25626,-0.0752088,-0.0846927,-46.6868,0.909091,2.64405
3.48216,0.989455,24.444,11,-0.796719,-0.0265573,-0.0474769,-26.1717,0.909091,1.19406
3.49016,0.989455,19.9831,11,-1.6058,-0.0535266,-0.0752202,-41.4651,0.909091,1.92285
3.49816,0.983636,24.444,11,-0.442355,-0.0147452,-0.106465,-58.6887,0.909091,0.838936
3.50616,0.982182,5.19443,11,-0.75446,-0.0251487,-0.0719597,-39.6678,0.909091,1.08819
3.51416,0.982182,24.444,11,-1.02959,-0.0343196,-0.0982362,-54.1527,0.909091,1.37118
3.52216,0.974909,24.444,11,0.0159764,0.000532545,-0.112053,-61.769,0.818182,0.466316
3.53016,0.974909,19.9831,11,-0.334656,-0.0111552,-0.0909227,-50.1212,0.909091,0.88286
3.53816,0.969091,24.444,11,0.124591,0.00415303,-0.0891554,-49.1469,0.636364,0.746748
3.54616,0.967636,5.19443,11,-0.0960746,-0.00320249,-0.0827642,-45.6237,0.818182,1.08383
3.55416,0.967636,24.444,11,-0.52422,-0.017474,-0.0602504,-33.213,0.909091,1.67648
3.56216,0.960364,24.444,11,0.102227,0.00340756,-0.0515838,-28.4356,0.909091,1.29655
3.57016,0.960364,19.9831,11,-0.434396,-0.0144799,-0.0644799,-35.5446,0.909091,1.82235
3.57816,0.954545,24.444,11,0.28064,0.00935466,-0.0644189,-35.5109,0.818182,1.17483
3.58616,0.953091,5.19443,11,-0.347446,-0.0115815,-0.066404,-36.6052,0.909091,1.62616
3.59416,0.953091,24.444,11,-1.12018,-0.0373394,-0.079083,-43.5945,0.909091,2.22
3.60216,0.945818,24.444,11,-0.0213198,-0.000710659,-0.053138,-29.2923,0.909091,1.16878
3.61016,0.945818,5.19443,11,-1.00565,-0.0335216,-0.0591259,-32.5931,0.909091,1.82632
3.61816,0.944364,24.444,11,-2.2328,-0.0744266,-0.0881266,-48.5798,0.909091,3.26085
3.62616,0.938545,24.444,11,-1.51512,-0.0505039,-0.0591554,-32.6094,0.909091,2.47939
3.63416,0.937091,24.444,11,-3.07597,-0.102532,-0.087223,-48.0817,0.909091,4.0488
3.64216,0.931273,51.8428,11,-2.43314,-0.0811047,-0.0659499,-36.3549,0.909091,3.97755
3.65016,0.916727,66.2505,11,-0.231367,-0.00771223,-0.015436,-8.50911,0.727273,1.54527
3.65816,0.894909,53.7462,11,0.360621,0.0120207,-0.0165066,-9.09926,0.454545,0.655736
3.66616,0.894909,-0,11,0.388276,0.0129425,-0.0212454,-11.7115,0.545455,1.07771
3.67416,0.894909,-0,11,0.0464156,0.00154719,-0.00373699,-2.06002,0.727273,1.19837
3.68216,0.894909,-0,11,-0.204791,-0.00682637,-0.0171443,-9.4508,0.727273,1.40401
3.69016,0.894909,-0,11,-0.320342,-0.0106781,-0.0505062,-27.8415,0.727273,1.56665
3.69816,0.894909,-0,11,-0.606353,-0.0202118,-0.0545007,-30.0435,0.818182,1.83172
3.70616,0.894909,-0,11,-0.726285,-0.0242095,-0.0409984,-22.6003,0.909091,1.90112
3.71416,0.894909,-0,11,-0.793729,-0.0264576,-0.0562315,-30.9976,0.909091,2.05038
3.72216,0.894909,-0,11,-0.723475,-0.0241158,-0.045391,-25.0218,0.909091,2.07624
3.73016,0.894909,-0,11,-0.672494,-0.0224165,-0.0488525,-26.93,0.909091,2.06389
3.73816,0.894909,-0,11,-0.929016,-0.0309672,-0.0343657,-18.9441,0.909091,2.24418
3.74616,0.894909,5.19443,11,-1.25997,-0.0419989,-0.0419219,-23.1094,0.909091,2.59425
3.75416,0.893455,24.444,11,-1.2139,-0.0404632,-0.000815599,-0.449599,0.909091,2.52096
3.76216,0.887636,19.9831,11,0.015778,0.000525933,0.0537737,29.6428,0.818182,1.3335
3.77016,0.887636,-0,11,-0.49693,-0.0165643,-0.0243164,-13.4044,0.909091,1.75606
3.77816,0.887636,-0,11,-0.650146,-0.0216715,-0.0321796,-17.739,0.818182,1.92039
3.78616,0.887636,-0,11,-0.869052,-0.0289684,0.0100479,5.53893,0.818182,2.10921
3.79416,0.887636,-0,11,-0.866927,-0.0288976,0.0197947,10.9118,0.818182,2.19389
3.80216,0.887636,-0,11,-0.876669,-0.0292223,-0.00388534,-2.14179,0.818182,2.15376
3.81016,0.887636,-0,11,-0.802684,-0.0267561,-0.0160269,-8.83481,0.909091,1.96241
3.81816,0.887636,-0,11,-0.707631,-0.0235877,-0.00979876,-5.40157,0.909091,1.81422
3.82616,0.887636,-0,11,-0.656141,-0.0218714,-0.000527892,-0.291001,0.818182,1.7401
3.83416,0.887636,-0,11,-0.63823,-0.0212743,-0.00223552,-1.23233,0.818182,1.77529
3.84216,0.887636,-0,11,-0.66742,-0.0222473,-0.0198583,-10.9469,0.909091,1.80952
3.85016,0.887636,-0,11,-0.376892,-0.0125631,-0.0196425,-10.8279,0.818182,1.70476
3.85816,0.887636,-0,11,-0.249964,-0.00833215,-0.00124074,-0.683958,0.818182,1.63674
